Customer_care_calls,Customer_rating,Cost_of_the_Product,Prior_purchases,Product_importance,Discount_offered,Weight_in_gms,Warehouse_block_B,Warehouse_block_C,Warehouse_block_D,Warehouse_block_F,Mode_of_Shipment_Road,Mode_of_Shipment_Ship,Gender_M,Reached.on.Time_Y.N
3,4,176,3,2,8,1567,1,0,0,0,0,0,0,1
4,3,244,3,2,8,3318,1,0,0,0,0,1,1,1
4,5,138,3,2,23,1785,0,0,0,0,0,1,1,1
3,3,193,3,2,29,3453,1,0,0,0,0,1,0,1
3,1,263,3,2,4,4616,0,1,0,0,0,0,1,0
3,5,107,5,1,4,5624,1,0,0,0,0,1,0,0
4,4,245,2,1,6,5772,0,0,0,0,0,1,1,0
4,2,275,6,2,9,1890,1,0,0,0,0,1,1,0
3,5,188,4,2,3,4033,0,1,0,0,0,1,1,0
4,1,254,5,2,3,1880,0,0,0,1,0,1,0,1
2,2,162,3,3,10,4489,0,0,0,1,0,1,1,1
5,2,137,3,1,6,4883,0,1,0,0,0,1,1,0
3,1,215,2,2,9,4940,1,0,0,0,0,1,0,0
4,1,152,5,2,8,5711,0,0,0,1,0,0,1,0
4,2,164,2,1,7,1116,0,0,1,0,1,0,0,0
6,1,157,6,1,1,4631,0,0,0,0,0,0,1,1
2,3,198,2,2,6,1730,0,0,1,0,0,1,0,1
5,5,177,2,3,31,2000,0,0,0,0,0,0,0,1
3,2,201,4,2,10,5565,0,0,1,0,0,1,1,0
4,3,275,3,1,3,4824,0,0,0,1,0,1,0,0
4,5,273,3,1,1,5043,0,0,0,0,0,1,0,1
5,3,206,4,3,1,4583,0,0,0,1,0,1,0,0
6,1,300,5,1,10,1787,0,0,1,0,0,1,0,0
5,2,249,6,1,8,5633,0,0,0,0,0,1,1,0
4,5,218,3,1,40,3200,0,0,0,0,1,0,0,1
3,1,131,6,2,8,5352,0,0,1,0,0,1,1,0
3,2,180,4,2,52,1329,0,0,0,0,0,0,1,1
3,1,132,2,2,2,4129,0,0,0,1,0,1,1,0
4,5,135,2,3,22,1195,0,0,0,1,1,0,0,1
3,5,157,4,2,26,1969,0,0,1,0,0,0,1,1
4,3,157,7,1,3,4878,0,0,0,1,0,1,0,1
3,5,171,3,2,5,4075,0,0,0,1,0,1,1,1
5,3,218,5,1,6,1278,0,0,0,1,0,0,0,1
3,1,224,3,1,45,3624,0,0,1,0,1,0,0,1
6,3,274,4,1,5,1452,0,0,0,1,0,1,0,0
3,5,173,2,1,14,1638,0,0,0,1,0,0,1,1
3,2,177,3,1,9,5427,1,0,0,0,0,1,0,0
6,4,217,5,1,7,3725,0,0,0,0,0,1,0,1
4,1,142,2,1,26,1683,0,1,0,0,0,1,1,1
3,4,164,6,2,4,5567,0,0,0,1,0,1,0,1
4,3,253,4,3,4,4868,1,0,0,0,0,1,1,1
5,2,280,3,3,8,5858,0,0,0,1,0,1,0,1
4,2,247,2,2,7,4955,0,1,0,0,0,1,1,1
4,2,219,4,3,2,4422,0,0,1,0,0,0,0,1
5,5,239,3,2,8,4975,1,0,0,0,0,0,1,0
4,2,252,2,2,6,5414,0,0,0,0,0,0,0,0
3,2,206,2,1,3,2261,1,0,0,0,0,1,1,1
4,3,247,3,3,1,5214,0,0,0,0,1,0,0,0
3,5,140,5,1,7,4370,1,0,0,0,0,0,1,1
4,3,167,3,2,5,5791,0,1,0,0,0,1,1,0
3,2,139,5,1,8,4595,0,1,0,0,0,1,1,0
7,1,269,4,2,4,1118,1,0,0,0,0,1,1,1
3,4,245,4,1,9,4139,0,0,0,1,0,1,1,0
5,2,244,6,1,7,1315,0,0,0,1,0,0,0,0
6,5,253,4,2,1,1977,0,1,0,0,0,0,1,0
4,3,247,2,2,3,4862,0,0,0,1,0,1,0,1
6,2,191,5,1,1,4314,0,0,0,1,0,1,1,0
6,2,290,5,2,8,1512,0,0,0,0,1,0,1,1
4,1,270,5,2,9,1280,0,0,0,0,0,0,1,1
4,1,272,2,1,8,5328,0,0,0,1,1,0,0,1
4,4,162,2,2,8,1386,1,0,0,0,0,1,1,1
4,1,167,3,1,57,1782,0,0,0,1,0,0,0,1
2,3,197,2,2,2,4277,0,1,0,0,0,1,0,0
5,2,261,5,2,9,1227,0,0,0,1,0,1,1,1
4,4,181,3,1,44,2070,1,0,0,0,0,1,1,1
3,1,213,2,1,6,4747,0,0,0,1,0,1,1,0
4,3,171,3,1,24,1304,0,0,0,0,0,0,0,1
4,3,272,3,2,38,3705,0,0,0,1,0,1,1,1
6,5,295,4,2,1,1159,0,1,0,0,0,1,1,0
4,5,209,2,1,8,4047,0,1,0,0,0,1,0,0
5,4,269,3,1,3,4489,0,0,0,1,0,1,0,0
5,1,255,6,1,3,1014,0,0,0,1,0,1,0,0
5,5,237,5,1,1,1526,0,0,0,0,0,1,0,0
2,3,192,2,1,31,2621,0,0,0,1,0,1,0,1
4,2,242,6,2,10,5655,1,0,0,0,0,1,0,1
4,3,228,4,1,61,3583,1,0,0,0,0,1,1,1
2,4,204,10,1,4,4679,0,0,0,1,0,1,0,1
4,2,266,3,2,4,4197,1,0,0,0,0,0,1,1
3,5,205,3,2,9,4565,0,0,0,0,0,1,0,1
5,1,261,5,1,5,1837,1,0,0,0,0,1,1,1
3,2,216,3,1,10,4083,0,0,0,1,0,1,0,0
4,4,149,2,2,9,4605,0,0,0,1,0,1,0,0
4,2,239,3,2,5,5978,0,0,0,1,0,1,0,0
2,2,225,7,3,9,4947,0,0,0,1,0,0,1,1
4,1,258,3,2,10,5916,0,1,0,0,0,1,1,0
4,3,237,6,1,8,5588,0,1,0,0,0,1,1,0
5,4,245,6,2,9,1660,1,0,0,0,0,1,1,0
6,2,168,2,1,3,5853,1,0,0,0,0,1,1,0
2,3,158,2,2,36,1788,0,1,0,0,0,1,0,1
5,1,176,4,1,1,4270,0,0,1,0,0,1,0,1
3,2,231,3,1,5,5046,1,0,0,0,0,1,0,0
2,5,277,3,2,6,1057,0,0,0,0,0,0,0,0
5,5,234,2,2,43,3822,0,0,0,1,0,1,0,1
7,2,254,4,2,9,1788,1,0,0,0,0,1,0,0
3,1,265,3,2,11,2194,0,0,0,1,0,0,1,1
4,5,240,3,1,5,5734,0,0,1,0,1,0,0,1
4,5,257,5,2,6,1008,1,0,0,0,1,0,1,0
3,1,107,3,3,13,1861,1,0,0,0,0,0,0,1
3,2,165,3,1,19,1111,1,0,0,0,0,1,0,1
4,3,169,6,2,3,5957,0,0,0,0,0,0,1,1
3,2,138,10,1,1,5721,0,0,1,0,0,1,1,1
3,4,220,3,2,5,5078,0,0,0,1,0,1,0,0
4,1,202,2,1,40,2327,0,1,0,0,0,1,1,1
6,3,232,5,3,10,4576,0,0,0,0,1,0,1,1
5,2,184,3,2,8,4581,0,0,0,1,0,1,0,0
5,2,144,3,1,49,1202,0,0,0,0,0,1,1,1
4,2,151,3,2,10,5698,0,1,0,0,0,1,1,0
5,1,143,3,2,3,4907,0,0,1,0,0,1,0,1
3,2,268,3,1,9,4215,0,0,0,1,0,1,1,0
5,3,267,6,1,8,1421,0,0,1,0,0,1,0,1
4,3,178,3,2,3,5669,0,0,0,1,0,0,1,0
6,2,290,4,2,9,1339,0,0,0,0,0,0,0,0
3,1,160,2,1,10,5642,0,0,0,1,1,0,0,1
3,1,150,2,2,46,1431,0,0,0,1,0,1,0,1
3,4,235,2,2,7,4013,0,0,0,1,0,1,1,1
4,3,186,3,2,9,5131,0,1,0,0,0,0,0,1
5,3,212,2,1,7,5219,1,0,0,0,0,1,0,0
5,5,240,2,1,2,5655,0,0,1,0,0,1,0,0
5,1,303,5,2,9,1203,0,0,0,0,0,0,0,0
3,4,229,2,1,51,2628,0,0,0,0,0,0,1,1
5,1,126,5,2,2,5659,0,1,0,0,0,1,0,1
3,3,227,3,2,3,5644,0,0,1,0,1,0,1,0
3,2,185,2,3,49,3864,0,0,0,0,1,0,0,1
4,1,263,5,1,3,1777,0,1,0,0,0,1,1,0
3,3,168,4,1,2,4541,0,0,0,1,0,0,0,1
7,3,279,4,2,8,1060,0,0,0,1,1,0,1,0
3,5,161,3,2,10,1978,0,0,1,0,1,0,0,1
2,3,225,7,3,7,4009,1,0,0,0,1,0,1,1
5,5,275,3,1,9,1691,0,0,0,1,1,0,0,1
4,3,170,2,1,2,5607,0,0,0,0,0,0,1,0
3,3,275,4,2,6,4687,0,1,0,0,0,1,1,1
2,1,248,6,1,2,5182,0,1,0,0,0,1,0,0
3,2,257,2,1,9,5085,1,0,0,0,0,0,0,1
6,4,289,4,1,1,1656,0,1,0,0,1,0,0,0
3,4,198,2,2,20,2266,0,0,0,0,0,1,0,1
3,4,172,2,1,5,5919,0,1,0,0,0,1,1,0
3,1,158,5,1,4,1171,1,0,0,0,0,1,1,1
3,1,182,3,1,2,5760,0,1,0,0,1,0,1,0
3,3,218,3,2,6,5288,0,0,1,0,0,1,1,1
3,1,231,6,2,64,3627,0,0,1,0,0,0,0,1
3,1,247,4,1,8,5376,0,0,1,0,0,1,0,1
2,2,259,3,1,6,4840,0,0,0,1,0,1,1,1
5,4,240,4,2,2,5215,0,0,0,1,0,0,0,0
4,2,174,3,2,10,4318,0,0,0,0,0,1,0,0
3,5,267,2,2,4,4703,0,1,0,0,0,1,1,0
3,4,150,3,2,47,1511,0,0,0,1,0,1,1,1
4,3,265,2,2,31,2326,1,0,0,0,1,0,0,1
5,5,253,6,2,59,2627,0,0,1,0,0,1,1,1
2,3,198,2,2,28,3514,0,0,0,1,0,0,1,1
5,5,216,2,3,33,3202,1,0,0,0,0,0,1,1
5,1,245,3,1,6,4343,0,0,0,1,0,1,1,1
4,4,222,4,2,6,4733,0,0,1,0,0,1,1,0
6,3,113,2,2,4,5130,0,0,1,0,1,0,0,1
3,2,231,4,2,48,3370,1,0,0,0,0,1,1,1
6,1,260,3,1,4,1338,0,1,0,0,0,1,0,1
3,1,202,3,1,51,3551,0,0,0,1,0,1,0,1
4,1,173,2,2,8,4893,1,0,0,0,0,1,0,0
6,2,291,4,1,9,1241,0,0,0,0,0,1,1,1
4,4,170,3,2,4,4062,1,0,0,0,0,1,1,0
2,2,157,2,2,9,5875,0,0,0,0,0,1,1,0
3,5,244,5,2,10,4163,1,0,0,0,1,0,0,0
4,5,213,3,1,7,4490,1,0,0,0,1,0,0,0
3,4,266,2,3,55,2779,0,0,0,1,0,1,0,1
5,2,172,2,3,1,5112,1,0,0,0,0,1,0,0
2,3,134,3,1,6,4444,0,0,0,1,0,1,1,1
4,2,238,2,1,1,5229,0,0,0,1,0,0,1,0
3,1,221,3,1,64,2794,0,0,1,0,0,1,0,1
4,2,238,3,1,28,1915,0,0,1,0,0,1,0,1
3,4,172,10,3,23,1875,0,0,1,0,0,1,0,1
6,5,258,4,1,5,1966,1,0,0,0,0,1,1,1
5,1,195,6,1,29,1039,0,0,0,1,0,1,0,1
4,4,254,5,1,9,1654,0,0,0,0,0,1,1,1
4,5,220,3,2,1,4912,0,0,0,0,0,1,0,1
5,2,243,3,1,8,4133,0,0,1,0,0,1,0,1
3,3,261,3,2,14,3479,0,0,0,1,0,1,1,1
4,5,154,3,2,9,5208,0,0,0,0,0,0,0,0
3,2,211,3,3,7,4145,0,0,1,0,0,1,1,1
4,3,158,3,2,57,1911,0,0,0,1,0,0,0,1
3,3,253,3,2,5,4754,0,0,0,0,0,1,1,1
4,1,174,3,1,8,5549,0,1,0,0,0,0,0,0
4,4,149,3,1,8,5658,0,1,0,0,0,1,0,1
6,1,289,4,1,3,1181,0,0,0,0,0,1,1,1
5,5,187,4,2,9,5326,0,0,0,1,1,0,0,0
5,4,191,3,3,7,4435,1,0,0,0,0,1,0,1
6,5,286,4,1,9,1282,0,0,1,0,0,1,1,1
4,1,237,4,2,22,2231,0,0,0,0,0,1,0,1
2,1,180,3,1,2,4615,0,1,0,0,0,1,1,1
6,1,271,4,1,9,1302,0,0,0,0,0,1,0,0
4,5,223,5,2,4,4704,0,0,0,0,0,1,1,0
6,3,277,4,2,6,1433,0,0,1,0,0,1,0,0
3,4,245,10,2,1,5363,0,0,1,0,0,1,1,0
6,5,282,4,2,3,1385,0,0,0,1,1,0,1,0
4,3,145,3,1,5,5802,0,1,0,0,0,1,0,1
4,2,160,3,1,5,4492,0,0,1,0,0,1,1,0
3,3,265,4,1,47,2557,0,0,0,1,0,1,1,1
6,1,281,4,2,2,1592,0,0,1,0,0,1,1,0
5,4,200,3,2,24,2078,0,0,0,0,0,1,1,1
5,4,229,2,2,9,3667,1,0,0,0,0,0,1,1
6,4,253,4,2,6,1961,0,0,0,1,1,0,0,0
3,3,141,3,1,7,4954,0,0,0,1,0,1,0,1
3,4,254,2,2,44,3786,0,0,1,0,0,1,0,1
3,4,195,2,1,5,4660,0,0,1,0,0,1,0,1
4,4,225,5,1,5,5060,0,0,0,0,0,0,1,1
6,3,244,5,2,5,1092,0,0,0,1,0,1,0,0
4,3,220,3,1,6,4894,0,1,0,0,0,1,0,1
3,5,159,3,2,1,4314,0,0,0,1,0,1,0,1
4,4,261,3,3,9,5515,0,0,0,1,0,1,1,0
4,1,167,3,1,42,1197,1,0,0,0,0,0,1,1
2,1,113,5,1,9,1957,0,1,0,0,1,0,0,1
4,3,242,2,2,2,5879,0,0,0,1,0,1,1,0
3,4,149,3,2,3,4540,0,0,0,1,0,0,0,0
4,1,230,3,2,40,2225,0,0,1,0,0,1,1,1
3,2,151,2,1,26,1793,0,0,0,1,1,0,1,1
3,4,136,3,2,2,4524,0,0,0,1,0,1,1,1
3,3,254,2,3,17,3153,0,0,1,0,0,1,1,1
3,2,140,2,3,7,1401,1,0,0,0,1,0,0,1
5,1,258,3,3,3,4908,0,1,0,0,1,0,1,0
7,3,274,5,1,9,1764,0,0,0,1,1,0,0,0
4,5,246,3,2,7,4956,0,1,0,0,0,1,0,0
5,3,274,3,2,54,2905,0,1,0,0,0,1,0,1
5,3,169,2,1,8,5352,0,0,1,0,0,1,1,1
3,5,221,3,2,7,4741,0,0,0,1,0,1,1,1
6,4,270,4,1,10,1698,0,0,1,0,0,0,0,0
2,1,210,2,2,6,5250,0,1,0,0,0,1,0,0
4,4,247,2,2,6,5833,1,0,0,0,0,1,0,1
3,1,250,3,2,8,5509,0,0,0,1,0,0,0,0
5,4,193,3,1,55,2758,0,0,0,1,0,1,1,1
3,3,124,3,2,59,1959,0,0,1,0,0,1,1,1
6,4,275,4,1,10,1266,1,0,0,0,0,1,1,1
5,2,231,2,2,55,3894,0,0,0,1,0,0,0,1
6,3,273,5,1,8,1746,0,0,0,0,0,1,1,1
4,4,150,4,1,5,1263,0,0,0,1,1,0,1,1
3,1,101,5,1,3,4807,0,0,0,0,0,1,0,0
5,3,242,5,1,10,1846,0,0,0,1,0,1,0,1
5,5,204,5,2,10,4251,0,0,1,0,0,1,0,0
3,5,171,3,2,24,1300,0,1,0,0,0,1,0,1
5,1,255,4,2,9,4881,0,0,1,0,0,0,1,1
5,5,156,3,1,5,5398,0,0,0,1,1,0,0,1
4,2,201,3,2,39,2066,0,1,0,0,0,1,0,1
4,3,170,4,2,9,4375,0,0,0,0,0,1,0,0
3,1,180,3,3,21,1047,0,0,0,0,1,0,0,1
3,5,169,3,1,4,5659,0,1,0,0,0,0,0,0
4,5,242,2,2,2,4806,0,0,0,1,0,1,0,1
2,2,226,3,1,5,5875,0,1,0,0,0,1,1,0
5,2,233,3,1,5,5756,0,0,0,1,0,1,0,1
3,1,132,4,2,58,1067,0,0,0,0,1,0,1,1
4,4,233,3,1,5,5421,0,0,0,0,0,1,0,0
2,3,146,3,2,18,1289,0,1,0,0,0,1,1,1
5,2,172,2,1,9,1097,0,0,0,1,0,1,1,0
5,2,152,3,1,4,4770,0,0,0,1,1,0,0,1
5,4,251,2,1,3,5347,0,0,0,1,1,0,0,1
3,3,250,3,2,9,2752,1,0,0,0,0,1,1,1
7,5,133,5,1,3,1544,0,0,0,1,1,0,0,1
5,2,223,5,1,5,1010,1,0,0,0,0,0,0,1
4,1,258,5,1,8,1306,1,0,0,0,0,1,1,0
4,1,258,2,1,56,3186,0,0,1,0,0,0,0,1
5,3,231,3,2,2,4735,0,0,0,0,0,1,0,0
6,4,195,5,3,10,4225,0,0,0,1,0,1,0,0
4,2,225,3,1,52,3189,1,0,0,0,0,1,1,1
4,3,236,2,3,23,3123,0,0,1,0,1,0,1,1
5,3,230,3,2,4,4914,0,0,0,0,1,0,1,1
2,5,193,5,2,13,2882,1,0,0,0,0,0,0,1
4,3,197,3,1,20,3617,0,0,0,1,0,1,0,1
4,4,263,3,2,8,5475,0,1,0,0,0,1,0,0
3,1,252,3,3,6,5101,0,0,0,1,0,1,0,0
3,3,101,2,2,9,4860,0,0,0,1,0,1,1,0
5,5,105,4,1,6,5135,0,0,0,0,0,0,1,1
6,5,301,4,2,2,1943,0,0,1,0,0,1,0,0
3,2,167,3,2,5,5995,0,0,0,0,0,1,1,1
4,4,156,2,1,7,5017,0,1,0,0,0,1,1,0
3,4,142,2,2,7,5346,0,1,0,0,0,1,0,0
4,1,180,3,2,27,1551,0,1,0,0,0,1,1,1
3,5,144,4,2,5,1104,0,0,0,0,0,1,1,1
3,2,254,2,1,1,4334,0,0,1,0,0,1,1,0
3,2,220,3,1,8,5032,0,0,1,0,0,0,1,1
6,1,174,10,2,1,5784,0,0,0,1,1,0,0,1
4,1,238,5,2,3,1913,1,0,0,0,1,0,0,0
3,4,261,2,1,1,5844,0,0,0,1,0,1,0,0
3,3,145,3,2,8,4522,0,0,1,0,0,1,0,0
3,1,223,4,1,1,4195,0,1,0,0,0,1,1,0
4,4,263,2,2,2,5797,0,0,0,1,0,0,1,1
3,4,199,3,2,1,4490,0,1,0,0,1,0,1,1
3,1,244,3,3,7,5140,0,1,0,0,0,1,1,1
2,2,167,2,2,3,5894,0,0,0,1,0,0,0,1
4,4,237,3,2,4,4747,0,0,0,0,0,0,1,1
5,1,151,2,2,30,1377,1,0,0,0,0,0,0,1
4,5,239,5,1,7,1001,1,0,0,0,0,1,0,1
3,5,208,3,1,1,4803,0,0,0,1,0,0,1,0
3,4,175,3,2,10,4771,0,0,0,1,0,1,1,1
6,2,191,6,2,7,5333,0,1,0,0,1,0,1,1
4,5,202,3,1,38,2651,0,0,0,0,0,1,0,1
4,3,245,6,1,3,1155,1,0,0,0,0,1,0,0
6,2,232,3,2,7,5219,0,0,1,0,0,1,0,1
3,1,203,4,2,12,2779,0,0,1,0,0,1,1,1
4,3,174,3,1,3,4846,0,0,0,1,1,0,0,1
3,4,178,2,1,35,1183,0,0,0,0,0,1,0,1
5,1,187,4,3,14,3849,0,1,0,0,0,1,1,1
5,1,205,2,1,3,5682,0,0,0,0,0,1,0,1
4,3,180,3,2,4,5471,0,0,0,1,1,0,1,0
3,2,254,2,2,2,3239,0,0,1,0,0,1,0,1
3,2,143,4,1,3,5845,0,0,0,0,0,1,0,0
4,3,204,3,1,30,3774,0,0,0,1,0,1,1,1
3,1,237,3,2,4,5860,0,0,0,1,0,1,0,0
5,3,204,2,1,40,2181,0,0,0,0,1,0,1,1
4,1,240,2,1,14,2437,0,0,1,0,0,1,1,1
6,2,282,4,2,8,1553,0,0,0,0,0,1,1,0
6,1,231,4,2,23,2455,0,0,1,0,0,0,0,1
3,2,181,4,1,18,3696,0,1,0,0,0,0,0,1
4,3,171,6,2,9,1909,1,0,0,0,0,1,0,1
4,5,188,3,1,38,3031,0,0,1,0,0,1,1,1
4,3,206,2,2,4,5194,0,0,1,0,0,1,0,1
2,2,156,3,1,5,5628,0,0,1,0,0,1,0,1
4,4,207,3,2,1,4019,0,0,0,1,0,1,0,0
3,4,266,2,2,38,2741,0,0,1,0,0,1,0,1
3,5,274,3,2,5,4710,0,0,1,0,0,1,1,1
6,4,293,6,1,7,1117,0,0,1,0,0,1,0,1
3,4,196,4,1,5,4749,0,0,0,1,0,0,1,1
4,5,146,4,1,25,1606,0,1,0,0,0,1,0,1
4,5,137,2,1,7,4068,0,0,0,1,0,0,1,0
4,4,213,2,1,27,2938,0,1,0,0,0,1,0,1
5,2,182,3,1,10,4128,0,0,0,1,0,1,0,1
4,5,296,2,2,1,1678,0,0,0,1,0,1,1,0
6,1,302,4,1,1,1622,0,1,0,0,1,0,0,1
4,3,271,4,1,24,3499,1,0,0,0,0,1,0,1
4,2,261,2,2,7,5764,1,0,0,0,0,1,1,0
6,1,282,4,1,7,1758,0,0,0,0,0,1,1,0
2,5,209,5,2,9,5565,0,0,1,0,0,1,0,0
4,1,213,4,3,35,2343,0,1,0,0,0,1,0,1
5,3,260,5,2,8,1001,1,0,0,0,0,0,1,0
3,2,180,2,1,53,1853,1,0,0,0,1,0,1,1
4,4,133,4,3,10,5296,0,0,0,1,0,1,0,0
3,4,171,3,2,5,4310,0,0,0,1,0,0,0,1
5,4,215,2,1,1,5669,0,0,0,0,0,1,0,0
5,3,131,8,1,5,4149,0,0,0,0,0,1,0,1
3,1,263,3,1,25,3689,0,0,0,1,0,1,1,1
3,4,144,3,2,8,5867,0,0,1,0,1,0,1,1
5,5,246,5,1,6,1911,0,0,0,0,0,1,0,0
3,4,180,2,2,49,1942,0,0,0,0,0,1,0,1
2,4,257,6,1,5,3986,0,0,0,1,1,0,1,1
3,2,219,4,1,6,4314,0,0,0,1,0,0,0,1
3,3,192,7,3,25,2152,0,0,0,1,0,0,0,1
6,1,309,4,2,10,1904,0,1,0,0,0,1,0,1
2,4,172,5,1,4,4668,0,0,1,0,0,1,1,0
4,1,154,2,1,1,5578,0,0,0,1,0,1,1,0
5,2,254,6,1,5,1951,0,0,0,1,1,0,0,0
3,4,190,10,2,32,2064,0,0,0,1,0,0,0,1
3,4,181,3,1,10,5276,0,0,0,1,0,0,1,1
4,4,152,3,1,8,4430,1,0,0,0,0,1,1,0
3,2,254,2,1,37,2469,0,1,0,0,1,0,1,1
3,4,185,2,1,62,2849,1,0,0,0,0,1,0,1
3,2,169,3,1,3,5673,0,0,1,0,0,1,0,0
3,1,257,2,2,2,5815,0,1,0,0,0,1,0,0
5,4,257,3,2,3,4895,0,1,0,0,1,0,0,1
3,1,166,2,1,7,4375,0,0,0,0,0,0,0,0
4,2,262,3,1,2,4015,0,0,1,0,0,1,1,0
3,1,156,3,2,1,1517,0,1,0,0,0,0,0,1
5,2,181,3,1,7,5875,0,0,0,0,0,1,1,0
5,5,154,3,2,50,1389,0,0,1,0,1,0,0,1
4,4,251,3,2,9,5350,0,0,1,0,0,1,0,1
3,3,253,3,3,1,4263,0,0,0,1,0,1,1,1
3,3,255,2,2,3,2894,0,0,1,0,1,0,1,1
3,2,135,7,2,8,4901,0,0,1,0,0,0,1,0
4,4,201,2,2,8,5790,0,0,0,0,0,1,0,0
3,5,270,3,3,1,4078,0,0,0,0,0,1,1,1
3,1,213,3,3,6,5535,0,0,0,0,0,1,0,0
5,2,116,5,3,56,1130,0,1,0,0,0,0,0,1
5,3,149,3,2,43,1005,0,0,1,0,0,1,0,1
5,5,177,4,2,2,4873,1,0,0,0,0,1,0,0
6,5,210,5,3,37,3236,0,0,0,1,0,1,1,1
3,4,201,2,1,8,4394,0,0,0,1,0,1,0,0
6,4,138,3,2,4,4225,0,0,1,0,0,1,0,0
4,5,267,4,1,20,3132,0,0,0,1,0,1,1,1
4,3,171,5,1,2,5242,1,0,0,0,0,1,0,1
6,4,136,3,1,2,1187,0,0,0,1,1,0,1,0
2,4,252,4,2,4,4787,0,0,1,0,0,1,1,0
2,3,248,4,3,2,4521,0,1,0,0,0,1,0,0
4,4,121,5,1,8,4233,0,0,1,0,0,1,0,1
3,4,273,3,3,8,4530,0,0,1,0,0,1,0,1
3,3,236,2,2,58,3360,0,0,0,1,1,0,0,1
5,5,213,3,2,5,5247,0,0,0,0,0,0,1,0
4,2,183,2,1,8,4921,1,0,0,0,0,1,0,0
4,2,229,3,1,6,5691,0,1,0,0,0,1,0,1
3,5,256,2,2,6,5375,0,1,0,0,0,1,0,0
3,1,146,5,1,10,1737,0,0,0,0,1,0,1,0
3,3,158,3,1,2,5205,0,0,1,0,1,0,0,1
5,3,121,2,2,4,5231,0,0,0,1,0,1,0,1
7,2,272,4,2,9,1188,0,1,0,0,0,1,1,1
3,1,167,2,1,1,5749,0,0,1,0,0,1,1,0
4,2,258,3,2,9,4977,0,1,0,0,0,1,0,1
4,1,160,2,3,65,1861,0,0,0,1,0,1,0,1
5,2,228,5,1,6,1726,0,1,0,0,0,1,1,1
7,5,289,4,1,10,1385,0,0,0,0,0,0,1,0
4,5,164,3,3,7,4657,1,0,0,0,1,0,1,0
5,1,202,4,1,2,5748,1,0,0,0,0,0,0,0
6,2,279,4,1,1,1150,0,0,0,1,0,1,1,1
3,5,134,3,1,10,4693,0,0,1,0,1,0,0,0
3,5,190,3,2,4,5069,0,0,0,1,0,0,1,0
7,4,281,4,1,9,1970,0,1,0,0,0,1,1,0
4,4,181,4,1,4,5767,0,0,0,1,0,1,1,0
3,4,213,2,2,6,5374,0,0,0,0,0,1,0,1
5,2,203,2,2,2,4712,0,1,0,0,0,1,0,1
3,1,160,3,1,57,1833,0,0,0,1,0,1,1,1
3,3,189,3,3,9,4278,0,0,1,0,1,0,1,1
5,3,243,3,2,10,4524,0,0,0,1,0,1,0,1
4,1,193,3,1,3,5919,0,1,0,0,0,1,0,0
3,3,168,4,1,4,4096,0,0,0,1,0,1,0,1
4,4,196,5,1,6,4258,0,0,0,1,0,0,0,0
2,5,233,3,1,9,4751,0,1,0,0,0,1,1,1
4,2,185,3,1,1,4786,0,0,0,1,0,1,1,0
4,1,261,4,1,58,3427,0,0,1,0,0,1,0,1
3,4,260,4,2,10,5425,0,0,0,1,0,1,1,0
7,3,305,4,2,6,1167,0,1,0,0,0,1,0,0
3,5,213,2,1,39,2857,0,0,0,1,0,1,0,1
3,5,213,4,2,9,5550,1,0,0,0,1,0,1,1
4,4,238,4,3,1,5702,0,0,0,1,1,0,1,1
7,4,264,4,2,6,1265,0,0,0,1,0,0,1,0
3,5,151,2,1,3,5039,0,0,0,1,0,1,1,0
4,3,208,2,2,1,5826,0,1,0,0,0,0,0,0
3,1,209,2,3,1,5779,0,0,0,0,1,0,0,1
3,4,252,2,1,6,4630,0,0,1,0,0,1,1,1
5,1,193,4,2,10,5280,0,0,0,0,0,1,0,0
5,5,247,3,1,1,5226,1,0,0,0,0,1,1,0
5,3,226,2,3,6,5033,0,0,0,1,0,1,0,0
4,4,280,5,1,3,5034,0,0,0,0,0,1,0,0
2,1,207,4,1,1,5742,1,0,0,0,0,1,1,0
6,4,253,2,1,9,5972,0,0,0,1,1,0,0,0
5,3,262,5,1,7,4157,1,0,0,0,0,1,1,0
3,3,249,3,2,51,2173,1,0,0,0,1,0,1,1
5,5,265,3,1,3,5637,0,0,0,1,0,1,1,0
4,1,241,3,2,61,3812,0,0,0,0,1,0,0,1
3,2,144,3,3,9,4428,0,0,0,1,1,0,0,1
3,3,147,3,1,4,5805,0,1,0,0,0,1,1,0
3,2,204,2,3,2,5526,0,0,0,1,0,1,0,0
4,5,210,4,1,3,5432,1,0,0,0,1,0,1,1
4,5,229,5,1,3,1954,0,0,0,0,1,0,0,0
3,5,270,3,2,5,4843,0,0,0,0,0,1,1,1
4,4,181,3,2,9,4425,1,0,0,0,0,1,0,1
3,3,234,3,1,8,4839,0,0,0,0,0,1,0,1
2,1,177,4,1,63,1058,0,1,0,0,0,1,1,1
3,1,176,3,1,7,4276,0,0,0,1,0,1,0,0
3,1,273,6,1,9,1198,0,0,1,0,0,1,0,1
4,5,249,2,2,10,4562,0,0,0,1,0,1,0,0
4,5,262,4,1,16,2871,1,0,0,0,0,1,1,1
3,5,254,3,2,3,4072,0,0,1,0,0,1,1,0
3,3,197,3,2,8,4568,0,1,0,0,0,0,1,0
5,2,174,2,2,54,1091,1,0,0,0,0,1,1,1
